3863339,330367,42,0,0,0,0,0
343,4119460,72936,1,0,0,0,0
0,1169,4136258,58397,0,0,0,0
0,0,3231,4158329,33998,0,0,0
0,0,0,3561,4185887,6528,0,0
0,0,0,0,19973,4167626,3933,0
0,0,0,0,0,26391,4168720,203
0,0,0,0,0,9,130239,4063492
3858641,335064,43,0,0,0,0,0
328,4116924,75487,1,0,0,0,0
0,1156,4133829,60839,0,0,0,0
0,0,3144,4157732,34682,0,0,0
0,0,0,3452,4185822,6702,0,0
0,0,0,0,20056,4167822,3654,0
0,0,0,0,0,27161,4167964,189
0,0,0,0,0,9,136643,4057088
3857249,336456,43,0,0,0,0,0
335,4115604,76800,1,0,0,0,0
0,1103,4133241,61480,0,0,0,0
0,0,3077,4157095,35386,0,0,0
0,0,0,3409,4185882,6685,0,0
0,0,0,0,20029,4167825,3678,0
0,0,0,0,0,27602,4167541,171
0,0,0,0,0,7,141817,4051916
3857699,336009,40,0,0,0,0,0
337,4115759,76642,2,0,0,0,0
0,1125,4133689,61010,0,0,0,0
0,0,3100,4157515,34943,0,0,0
0,0,0,3499,4185880,6597,0,0
0,0,0,0,20022,4168015,3495,0
0,0,0,0,0,28413,4166744,157
0,0,0,0,0,8,146296,4047436
3864837,328875,36,0,0,0,0,0
331,4119568,72840,1,0,0,0,0
0,1173,4136938,57713,0,0,0,0
0,0,3302,4159238,33018,0,0,0
0,0,0,3688,4186138,6150,0,0
0,0,0,0,21625,4166810,3097,0
0,0,0,0,0,30572,4164597,145
0,0,0,0,0,9,155954,4037777
3862498,331215,35,0,0,0,0,0
338,4118355,74046,1,0,0,0,0
0,1167,4135531,59126,0,0,0,0
0,0,3232,4158704,33622,0,0,0
0,0,0,3552,4186108,6316,0,0
0,0,0,0,21076,4167287,3169,0
0,0,0,0,0,30661,4164522,131
0,0,0,0,0,9,157495,4036236
3863224,330489,35,0,0,0,0,0
333,4118865,73542,0,0,0,0,0
0,1148,4136100,58576,0,0,0,0
0,0,3328,4159222,33008,0,0,0
0,0,0,3725,4186206,6045,0,0
0,0,0,0,21987,4166539,3006,0
0,0,0,0,0,32310,4162874,130
0,0,0,0,0,7,164265,4029468
3878004,315711,33,0,0,0,0,0
372,4127448,64920,0,0,0,0,0
0,1317,4142811,51696,0,0,0,0
0,0,3740,4162835,28983,0,0,0
0,0,0,4239,4186683,5054,0,0
0,0,0,0,24853,4164195,2484,0
0,0,0,0,0,36553,4158665,96
0,0,0,0,0,8,180484,4013248
3872234,321481,33,0,0,0,0,0
353,4124028,68357,2,0,0,0,0
0,1230,4140490,54104,0,0,0,0
0,0,3500,4161885,30173,0,0,0
0,0,0,4064,4186674,5238,0,0
0,0,0,0,24453,4164569,2510,0
0,0,0,0,0,36679,4158519,116
0,0,0,0,0,9,181971,4011760
3872128,321584,36,0,0,0,0,0
360,4124369,68010,1,0,0,0,0
0,1222,4140144,54458,0,0,0,0
0,0,3553,4161696,30309,0,0,0
0,0,0,3995,4186761,5220,0,0
0,0,0,0,24499,4164595,2438,0
0,0,0,0,0,37102,4158105,107
0,0,0,0,0,11,185366,4008363
3865429,328283,36,0,0,0,0,0
356,4120102,72281,1,0,0,0,0
0,1194,4137580,57050,0,0,0,0
0,0,3355,4160335,31868,0,0,0
0,0,0,3844,4186602,5530,0,0
0,0,0,0,23768,4165225,2539,0
0,0,0,0,0,36903,4158307,104
0,0,0,0,0,9,183918,4009813
3871471,322240,37,0,0,0,0,0
339,4123855,68545,1,0,0,0,0
0,1251,4141174,53399,0,0,0,0
0,0,3634,4162755,29169,0,0,0
0,0,0,4289,4186868,4819,0,0
0,0,0,0,26769,4162599,2164,0
0,0,0,0,0,41642,4153587,85
0,0,0,0,0,9,200585,3993146
3869608,324103,37,0,0,0,0,0
348,4122547,69844,1,0,0,0,0
0,1245,4139926,54653,0,0,0,0
0,0,3528,4162092,29938,0,0,0
0,0,0,4197,4186873,4906,0,0
0,0,0,0,26506,4162892,2134,0
0,0,0,0,0,42177,4153057,80
0,0,0,0,0,9,203656,3990075
3873111,320603,34,0,0,0,0,0
352,4124266,68122,0,0,0,0,0
0,1239,4141404,53181,0,0,0,0
0,0,3666,4163107,28785,0,0,0
0,0,0,4367,4186900,4709,0,0
0,0,0,0,27893,4161739,1900,0
0,0,0,0,0,44627,4150620,67
0,0,0,0,0,11,213048,3980681
3872456,321259,33,0,0,0,0,0
360,4124048,68331,1,0,0,0,0
0,1233,4142829,51762,0,0,0,0
0,0,3758,4164817,26983,0,0,0
0,0,0,4744,4187150,4082,0,0
0,0,0,0,31812,4158042,1678,0
0,0,0,0,0,51378,4143871,65
0,0,0,0,0,12,223795,3969933
3881185,312533,30,0,0,0,0,0
376,4129315,63049,0,0,0,0,0
0,1318,4146538,47968,0,0,0,0
0,0,4065,4166944,24549,0,0,0
0,0,0,5326,4187052,3598,0,0
0,0,0,0,35086,4155063,1383,0
0,0,0,0,0,57961,4137295,58
0,0,0,0,0,15,245232,3948493
