0,0,0,0,3487,4181904,6141,0
0,0,0,0,0,1813,4192639,862
0,0,0,0,0,0,10720,4183020
4185303,8416,26,3,0,0,0,0
602,4181391,10741,6,0,0,0,0
0,1315,4174541,19966,1,1,0,0
0,1,2015,4176143,17399,0,0,0
0,0,1,1297,4189458,5220,0,0
0,0,0,0,3895,4181192,6445,0
0,0,0,0,0,2289,4192275,750
0,0,0,0,0,0,13267,4180473
4173810,19906,28,4,0,0,0,0
486,4173081,19167,6,0,0,0,0
0,1054,4163922,30846,1,1,0,0
0,0,1658,4168495,25405,0,0,0
0,0,1,1192,4187711,7072,0,0
0,0,0,0,3722,4180055,7755,0
0,0,0,0,0,2449,4192070,795
0,0,0,0,0,0,14741,4178999
4166339,27377,28,4,0,0,0,0
482,4171336,20916,6,0,0,0,0
0,1070,4162793,31959,1,1,0,0
0,0,1795,4168766,24997,0,0,0
0,0,1,1341,4188023,6611,0,0
0,0,0,0,4388,4180222,6922,0
0,0,0,0,0,2887,4191781,646
0,0,0,0,0,0,17612,4176128
4148822,44893,29,4,0,0,0,0
437,4164560,27737,6,0,0,0,0
0,953,4155534,39335,1,1,0,0
0,0,1687,4164165,29706,0,0,0
0,0,1,1223,4186664,8088,0,0
0,0,0,0,4221,4179688,7623,0
0,0,0,0,0,2997,4191652,665
0,0,0,0,0,0,18615,4175125
4093428,100285,31,4,0,0,0,0
341,4145667,46726,6,0,0,0,0
0,744,4138263,56815,1,1,0,0
0,0,1361,4152261,41936,0,0,0
0,0,0,1071,4184274,10631,0,0
0,0,0,0,3868,4178201,9463,0
0,0,0,0,0,3148,4191426,740
0,0,0,0,0,0,20089,4173651
4022581,171129,34,4,0,0,0,0
310,4128761,63664,5,0,0,0,0
0,689,4126545,68588,1,1,0,0
0,0,1259,4145729,48570,0,0,0
0,0,1,1095,4182942,11938,0,0
0,0,0,0,4182,4177687,9663,0
0,0,0,0,0,3470,4191180,664
0,0,0,0,0,1,23193,4170546
3855768,337916,60,4,0,0,0,0
273,4095290,97171,6,0,0,0,0
0,606,4105718,89498,1,1,0,0
0,0,1206,4134195,60157,0,0,0
0,0,1,1094,4180867,14014,0,0
0,0,0,0,4398,4176868,10266,0
0,0,0,0,0,3996,4190668,650
0,0,0,0,0,1,29061,4164678
3581202,612374,168,4,0,0,0,0
225,4043583,148925,6,1,0,0,0
0,535,4077271,118016,1,1,0,0
0,0,1046,4121346,73166,0,0,0
0,0,1,1041,4178452,16482,0,0
0,0,0,0,4525,4175978,11029,0
0,0,0,0,0,4524,4190170,620
0,0,0,0,0,1,34554,4159185
3381507,811892,345,4,0,0,0,0
228,4010522,181983,6,1,0,0,0
0,513,4067406,127903,1,1,0,0
0,0,1129,4118707,75722,0,0,0
0,0,1,1130,4178617,16228,0,0
0,0,0,0,5423,4175979,10130,0
0,0,0,0,0,5706,4189062,546
0,0,0,0,0,0,42002,4151738
3214633,978511,600,4,0,0,0,0
220,3977414,215100,5,1,0,0,0
0,477,4055422,139923,1,1,0,0
0,0,1107,4114363,80087,1,0,0
0,0,1,1155,4177984,16836,0,0
0,0,0,0,5669,4175691,10172,0
0,0,0,0,0,6156,4188636,522
0,0,0,0,0,1,46129,4147610
3053531,1139202,1011,4,0,0,0,0
187,3932262,260284,7,0,0,0,0
0,419,4033040,162363,1,1,0,0
0,0,949,4102946,91663,0,0,0
0,0,0,1004,4175459,19513,0,0
0,0,0,0,5055,4175156,11321,0
0,0,0,0,0,5886,4188867,561
0,0,0,0,0,2,44203,4149535
2971418,1221027,1299,4,0,0,0,0
210,3939057,253467,5,1,0,0,0
0,504,4050232,145086,1,1,0,0
0,0,1160,4115365,79033,0,0,0
0,0,1,1271,4179074,15630,0,0
0,0,0,0,6538,4176248,8746,0
0,0,0,0,0,7816,4187091,407
0,0,0,0,0,2,56983,4136755
2858726,1333300,1718,4,0,0,0,0
206,3911977,280551,5,1,0,0,0
0,477,4040784,154561,1,1,0,0
0,0,1146,4112277,82135,0,0,0
0,0,1,1272,4178443,16260,0,0
0,0,0,0,6631,4175869,9032,0
0,0,0,0,0,8062,4186840,412
0,0,0,0,0,3,59587,4134150
2744527,1446829,2388,4,0,0,0,0
177,3876522,316035,6,0,0,0,0
0,428,4023295,172099,1,1,0,0
0,0,1044,4105733,88781,0,0,0
0,0,1,1226,4176544,18205,0,0
0,0,0,0,6348,4175594,9590,0
0,0,0,0,0,7940,4186928,446
0,0,0,0,0,1,59161,4134578
